"","stop_id","intersection","GEOID","coords.x1","coords.x2","optional"
"1257",4425,67,"53033023401",-122.149754380863,47.5956115298627,TRUE
"1258",4426,67,"53033023401",-122.149598842972,47.5957123119376,TRUE
"1259",4427,67,"53033023401",-122.14641952194,47.5903554828555,TRUE
"1260",4428,377,"53033024001",-122.201757029562,47.6335402491518,TRUE
"1261",4429,377,"53033024001",-122.201754806964,47.6316055758861,TRUE
"1262",4430,377,"53033024001",-122.20176131947,47.6298487482442,TRUE
"1263",4431,189,"53033024002",-122.201774340821,47.6284935338479,TRUE
"1264",4432,189,"53033024002",-122.201765165326,47.6249069357317,TRUE
"1265",4433,228,"53033023902",-122.195092801833,47.5805747191697,TRUE
"1266",4434,228,"53033023902",-122.191129870692,47.5801195092357,TRUE
"1267",4435,77,"53033022803",-122.132206066242,47.6439880710414,TRUE
"1268",4436,65,"53033023300",-122.131427562094,47.6033738189768,TRUE
"1269",4437,77,"53033022803",-122.132200610163,47.6452315748598,TRUE
"1270",4438,65,"53033023300",-122.130939514851,47.6034739810251,TRUE
"1271",4439,65,"53033023300",-122.136041608907,47.6029076067485,TRUE
"1272",4440,65,"53033023300",-122.138809342401,47.6017289524515,TRUE
"1273",4441,65,"53033023300",-122.140556909756,47.6002885897196,TRUE
"1274",4442,92,"53033023604",-122.142814552967,47.598179889011,TRUE
"1275",4443,67,"53033023401",-122.142855406416,47.5959368289917,TRUE
"1276",4444,228,"53033023902",-122.18150853456,47.570843200165,TRUE
